ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
47.91.115.179,18081,,,AE,Dubai,,6.0,false,11.8,6.1,unstable
103.178.194.218,8080,,,ID,Tangerang,,30.2,false,31.6,32.9,unstable
115.248.66.131,3129,,,IN,,,18.5,false,33.3,16.9,unstable
131.222.247.185,8080,,,TR,Istanbul,,18.8,false,27.8,29.5,unstable
3.99.158.157,39552,,,CA,Montreal,,13.5,false,11.1,14.6,unstable
43.208.237.116,40333,,,TH,Bangkok,,9.4,false,5.9,4.6,unstable
3.110.68.130,8028,,,IN,Mumbai,,12.6,false,0.0,5.7,unstable
8.130.74.114,9080,,,CN,Beijing,,10.2,false,11.8,5.5,unstable
8.212.165.164,999,,,PH,Manila,,5.2,false,0.0,3.5,unstable
77.221.152.210,36219,,,FR,Paris,,13.9,false,27.8,26.9,unstable
8.211.49.86,8008,,,DE,Frankfurt am Main,,6.8,false,5.9,4.6,unstable
213.165.55.41,8080,,,SA,,,58.6,false,0.0,58.6,flaky
160.250.226.94,1081,,,ID,Cirebon,,10.4,false,5.9,9.4,unstable
143.14.189.43,40001,,,HK,Kwai Chung,,14.8,false,6.3,9.9,unstable
109.225.40.247,9999,,,RU,,,11.5,false,11.8,11.5,unstable
103.118.85.75,6321,,,BD,,,20.2,false,33.3,34.1,unstable
47.250.155.254,1081,,,MY,Kuala Lumpur,,6.5,false,0.0,4.4,unstable
47.91.109.17,8083,,,AE,Dubai,,5.6,false,5.9,4.6,unstable
191.97.62.57,999,,,PE,,,32.8,false,52.6,32.8,unstable
18.60.247.31,9002,,,IN,Hyderabad,,7.0,false,0.0,7.0,unstable
177.234.233.92,999,,,EC,Machala,,11.5,false,27.8,16.6,unstable
106.14.91.83,80,,,CN,Shanghai,,6.2,false,5.6,3.8,unstable
45.74.31.30,6789,,,US,,,8.6,false,0.0,8.6,unstable
46.107.230.122,1080,,,HU,Zahony,,17.5,false,27.8,17.2,unstable
35.78.212.217,36700,,,JP,Tokyo,,11.9,false,5.9,9.8,unstable
39.102.209.163,8008,,,CN,Beijing,,9.5,false,5.9,6.3,unstable
8.221.139.222,8080,,,JP,Tokyo,,8.0,false,5.9,2.6,unstable
45.228.77.78,999,,,AR,Moreno,,18.2,false,27.8,29.0,unstable
8.215.12.103,9797,,,ID,Jakarta,,5.1,false,5.9,4.4,unstable
43.131.25.228,9000,,,DE,Frankfurt am Main,,7.1,false,11.8,4.0,unstable
45.143.108.13,8080,,,GE,Zugdidi,,5.9,false,0.0,8.5,unstable
8.221.141.88,9988,,,JP,Tokyo,,5.2,false,5.9,4.6,unstable
200.69.92.239,999,,,CO,Viterbo,,23.9,false,17.6,23.3,unstable
8.137.62.53,5000,,,CN,Chengdu,,7.7,false,0.0,4.6,unstable
47.106.198.144,3128,,,CN,Shenzhen,,11.8,false,5.9,7.4,unstable
103.160.205.244,8181,,,ID,,,22.6,false,33.3,36.3,unstable
168.197.104.45,8080,,,BR,Guaratuba,,16.8,false,41.2,32.5,unstable
13.53.139.178,8955,,,SE,Stockholm,,15.2,false,5.9,6.3,unstable
45.65.137.218,999,,,CO,Cucuta,,30.1,false,52.6,51.9,flaky
118.194.228.2,10808,,,JP,Tokyo,,35.0,false,0.0,24.9,unstable
18.228.228.159,2289,,,BR,Sao Paulo,,16.0,false,11.8,16.0,unstable
8.130.90.177,3129,,,CN,Beijing,,11.4,false,0.0,7.4,unstable
111.119.162.248,10933,,,PK,,,22.5,false,0.0,19.8,unstable
65.2.5.16,11627,,,IN,Mumbai,,9.0,false,0.0,10.2,unstable
106.14.91.83,8083,,,CN,Shanghai,,6.1,false,11.8,5.7,unstable
103.238.232.70,8080,,,ID,,,18.2,false,22.2,30.5,unstable
103.152.239.127,3125,,,ID,,,16.2,false,17.6,29.0,unstable
85.185.206.195,3131,,,IR,,,1.9,false,0.0,1.7,unstable
102.66.104.162,8865,,,ZA,,,17.9,false,33.3,36.9,unstable
138.186.201.133,8083,,,MX,Piedras Negras,,36.6,false,47.4,37.1,unstable
8.221.141.88,8064,,,JP,Tokyo,,5.2,false,11.1,4.6,unstable
115.127.53.114,1080,,,BD,Dhaka,,19.1,false,12.5,21.0,unstable
157.20.233.195,3125,,,ID,,,7.3,false,5.9,9.5,unstable
157.10.97.163,3125,,,ID,Palembang,,5.5,false,18.8,9.8,unstable
151.185.58.137,8080,,,IN,,,5.1,false,0.0,5.1,unstable
210.79.140.183,8181,,,ID,Gianyar,,23.2,false,55.6,43.9,unstable
41.93.63.66,8080,,,TZ,,,14.5,false,36.8,26.8,unstable
45.198.10.169,8080,,,ID,,,18.7,false,23.5,30.0,unstable
130.162.144.61,1080,,,KR,Seoul,,22.1,false,0.0,22.1,unstable
45.74.31.42,8104,,,US,,,4.8,false,0.0,4.8,unstable
45.74.31.42,8001,,,US,,,14.0,false,0.0,14.0,unstable
39.102.213.3,1081,,,CN,Beijing,,8.5,false,6.3,6.6,unstable
157.20.252.170,8080,,,ID,Tanjung Pinang,,22.1,false,42.1,35.9,unstable
43.198.22.151,52414,,,HK,Hong Kong,,12.9,false,0.0,9.9,unstable
3.121.130.230,58509,,,DE,Frankfurt am Main,,13.6,false,5.9,9.3,unstable
180.191.140.96,8081,,,PH,,,24.4,false,45.0,37.8,unstable
8.215.12.103,8008,,,ID,Jakarta,,4.9,false,0.0,5.7,unstable
16.62.123.236,10110,,,CH,Zurich,,14.3,false,11.1,10.6,unstable
15.160.132.166,43013,,,IT,Milan,,12.9,false,17.6,8.5,unstable
8.130.37.235,9000,,,CN,Beijing,,8.1,false,11.8,7.8,unstable
15.161.131.175,20622,,,IT,Milan,,13.6,false,11.8,12.7,unstable
13.60.181.61,46840,,,SE,Stockholm,,13.7,false,23.5,10.3,unstable
138.117.85.217,999,,,CO,Pitalito,,17.4,false,17.6,28.4,unstable
34.220.80.147,50001,,,US,Boardman,,13.8,false,11.8,13.8,unstable
16.28.32.67,31224,,,ZA,Cape Town,,13.3,false,0.0,11.5,unstable
181.78.82.211,999,,,CO,Bogota,,13.2,false,27.8,23.0,unstable
3.127.27.51,22986,,,DE,Frankfurt am Main,,13.4,false,11.8,15.6,unstable
110.238.111.229,8018,,,SG,Singapore,,12.9,false,17.6,13.3,unstable
200.110.106.72,999,,,MX,Autlan de Navarro,,19.6,false,60.0,32.9,unstable
8.220.141.8,1081,,,PH,Manila,,6.0,false,0.0,5.2,unstable
16.28.101.55,41250,,,ZA,Cape Town,,15.8,false,0.0,13.8,unstable
15.237.108.20,586,,,FR,Paris,,14.9,false,0.0,9.3,unstable
103.169.188.34,8080,,,ID,,,23.0,false,27.8,32.9,unstable
112.198.200.44,8082,,,PH,Nasugbu,,22.1,false,42.1,38.7,unstable
189.126.66.189,8080,,,BR,Fortaleza,,18.5,false,42.1,30.0,unstable
45.178.55.2,999,,,AR,Posadas,,15.4,false,35.3,28.8,unstable
13.206.73.237,104,,,IN,Mumbai,,12.4,false,0.0,8.5,unstable
47.251.87.199,8081,,,US,,,5.3,false,0.0,4.3,unstable
113.192.48.37,8080,,,ID,,,23.2,false,55.0,35.2,unstable
47.250.155.254,111,,,MY,Kuala Lumpur,,6.5,false,6.3,5.2,unstable
47.104.28.135,3129,,,CN,Qingdao,,8.5,false,0.0,4.0,unstable
78.12.252.87,37363,,,MX,Queretaro City,,12.1,false,5.9,9.9,unstable
15.164.225.200,15552,,,KR,Incheon,,14.8,false,10.5,10.5,unstable
131.196.13.233,999,,,EC,Machala,,19.0,false,47.4,30.9,unstable
108.136.140.236,570,,,ID,Jakarta,,13.3,false,5.9,11.9,unstable
102.38.21.2,18000,,,LY,Tripoli,,15.2,false,22.2,13.8,unstable
212.67.31.235,8080,,,RU,Irkutsk,,14.8,false,5.9,24.9,unstable
3.110.68.130,24557,,,IN,Mumbai,,9.0,false,11.8,9.2,unstable
16.28.32.67,30053,,,ZA,Cape Town,,14.2,false,6.3,12.1,unstable
18.191.250.90,7042,,,US,Columbus,,10.9,false,5.6,12.8,unstable
128.140.113.110,1080,,,DE,Falkenstein,,11.0,false,5.9,10.4,unstable
54.253.183.151,16658,,,AU,Sydney,,8.1,false,11.8,8.8,unstable
98.130.11.240,24300,,,IN,Hyderabad,,9.7,false,11.8,7.6,unstable
77.90.8.154,9080,,,DE,,,4.0,false,11.1,4.1,unstable
43.198.209.12,52056,,,HK,Hong Kong,,13.7,false,5.9,11.2,unstable
15.152.75.215,32432,,,JP,Osaka,,10.3,false,6.3,11.2,unstable
118.145.141.251,44219,,,CN,,,37.9,false,47.4,37.9,unstable
98.83.26.239,3128,,,US,Ashburn,,12.7,false,0.0,12.7,unstable
219.249.37.107,80,,,KR,Buk-gu,,21.8,false,5.9,10.1,unstable
15.160.116.45,15662,,,IT,Milan,,13.4,false,5.9,12.0,unstable
18.231.126.121,59609,,,BR,Sao Paulo,,17.1,false,0.0,23.1,unstable
122.117.203.252,3128,,,TW,Kaohsiung,,32.6,false,50.0,36.1,unstable
51.159.28.39,80,,,FR,Paris,,60.2,false,0.0,65.2,flaky
13.235.42.151,58898,,,IN,Mumbai,,9.4,false,16.7,6.8,unstable
180.232.171.210,8080,,,PH,Manila,,13.6,false,33.3,26.8,unstable
18.228.228.159,57874,,,BR,Sao Paulo,,10.9,false,0.0,10.8,unstable
200.215.229.33,999,,,PE,Cusco,,10.9,false,23.5,23.3,unstable
45.74.31.30,20804,,,US,,,11.1,false,11.8,11.1,unstable
15.229.231.89,15443,,,BR,Sao Paulo,,13.6,false,5.6,6.9,unstable
45.74.31.42,8085,,,US,,,5.7,false,5.9,5.7,unstable
27.121.101.5,5678,,,IN,,,6.0,false,0.0,6.9,unstable
47.119.22.156,8081,,,CN,Shenzhen,,9.8,false,0.0,6.9,unstable
13.41.196.179,8008,,,GB,City of London,,12.9,false,6.3,12.9,unstable
54.255.249.161,13839,,,SG,Singapore,,9.7,false,11.8,6.6,unstable
8.212.165.164,5050,,,PH,Manila,,5.8,false,6.3,4.1,unstable
39.102.208.189,9091,,,CN,Beijing,,6.6,false,0.0,5.4,unstable
99.79.58.74,25011,,,CA,Montreal,,12.7,false,5.9,12.0,unstable
45.74.31.30,6097,,,US,,,14.3,false,14.3,14.3,unstable
15.160.132.166,41217,,,IT,Milan,,12.7,false,18.8,13.6,unstable
15.161.59.54,55509,,,IT,Milan,,11.7,false,5.9,10.9,unstable
144.79.37.99,8080,,,ID,,,30.1,false,38.9,33.2,unstable
16.26.143.154,1976,,,AU,Melbourne,,14.8,false,5.6,6.8,unstable
13.38.217.179,55964,,,FR,Paris,,10.9,false,0.0,5.7,unstable
15.164.225.200,10863,,,KR,Incheon,,12.7,false,11.8,11.5,unstable
16.26.99.200,9160,,,AU,Melbourne,,12.1,false,5.9,9.9,unstable
43.206.240.252,22846,,,JP,Tokyo,,13.5,false,0.0,8.5,unstable
13.235.42.151,20504,,,IN,Mumbai,,2.3,false,0.0,2.3,unstable
16.26.143.154,12069,,,AU,Melbourne,,15.8,false,18.8,8.8,unstable
176.120.32.135,5678,,,UA,Chernivtsi,,16.6,false,16.7,20.8,unstable
51.49.153.183,43385,,,ES,Zaragoza,,13.2,false,23.5,11.3,unstable
16.51.148.102,48484,,,AU,Melbourne,,9.5,false,5.9,10.6,unstable
15.161.131.175,20784,,,IT,Milan,,11.4,false,17.6,12.0,unstable
103.76.107.2,8085,,,ID,Patuk,,11.8,false,27.8,24.2,unstable
47.116.181.146,6379,,,CN,Shanghai,,6.6,false,5.9,3.5,unstable
18.163.33.4,51372,,,HK,Hong Kong,,14.3,false,6.3,5.7,unstable
117.236.124.168,3128,,,IN,Bengaluru,,17.5,false,0.0,14.5,unstable
35.183.127.162,7890,,,CA,Montreal,,8.5,false,5.9,8.5,unstable
118.145.141.251,44102,,,CN,,,40.8,false,36.8,40.8,unstable
13.60.163.108,59710,,,SE,Stockholm,,13.0,false,11.8,8.8,unstable
160.25.174.99,8080,,,ID,,,14.1,false,38.9,36.1,unstable
45.133.107.234,81,,,AM,,,9.9,false,27.8,20.5,unstable
65.2.5.16,49294,,,IN,Mumbai,,1.2,false,0.0,0.0,unstable
18.60.247.31,26292,,,IN,Hyderabad,,13.0,false,0.0,7.8,unstable
103.251.232.96,8090,,,BD,,,15.1,false,16.7,17.9,unstable
45.74.31.42,9091,,,US,,,7.0,false,0.0,7.0,unstable
13.235.42.151,23636,,,IN,Mumbai,,11.3,false,0.0,8.0,unstable
13.244.203.188,80,,,ZA,Cape Town,,14.0,false,6.3,8.5,unstable
54.255.249.161,39626,,,SG,Singapore,,12.8,false,5.9,7.9,unstable
51.92.173.133,26187,,,ES,Zaragoza,,11.5,false,5.9,11.8,unstable
16.28.101.55,27279,,,ZA,Cape Town,,10.3,false,6.3,10.7,unstable
18.222.132.180,31726,,,US,Columbus,,12.5,false,5.9,10.9,unstable
13.208.166.217,59541,,,JP,Osaka,,12.3,false,5.9,7.9,unstable
13.41.196.179,43794,,,GB,City of London,,14.1,false,6.3,8.7,unstable
43.200.174.95,45589,,,KR,Incheon,,12.2,false,0.0,8.5,unstable
157.20.128.247,3125,,,ID,,,9.6,false,33.3,10.3,unstable
3.121.130.230,28417,,,DE,Frankfurt am Main,,13.5,false,17.6,12.6,unstable
34.221.7.29,3128,,,US,Boardman,,25.0,false,0.0,25.0,unstable
18.170.25.193,53402,,,GB,City of London,,14.0,false,17.6,6.6,unstable
52.47.115.41,8759,,,FR,Paris,,12.7,false,11.8,9.6,unstable
38.253.86.2,999,,,DO,Maimon,,6.2,false,0.0,11.0,unstable
103.133.61.191,3125,,,ID,Bandar Lampung,,9.8,false,6.3,10.1,unstable
13.235.42.151,13712,,,IN,Mumbai,,8.9,false,11.8,8.9,unstable
63.179.134.206,30,,,DE,Frankfurt am Main,,10.8,false,5.6,10.3,unstable
41.216.186.74,8080,,,ID,Jakarta,,24.7,false,0.0,24.7,unstable
41.180.70.2,8080,,,ZA,Pretoria,,13.5,false,22.2,22.3,unstable
51.16.42.227,4626,,,IL,Tel Aviv,,15.0,false,17.6,15.0,unstable
16.51.62.173,55491,,,AU,Melbourne,,12.1,false,11.1,12.9,unstable
43.207.132.28,33137,,,JP,Tokyo,,8.8,false,0.0,9.5,unstable
13.235.42.151,27134,,,IN,Mumbai,,11.9,false,11.1,7.1,unstable
54.180.117.151,50349,,,KR,Incheon,,15.6,false,0.0,7.3,unstable
47.251.87.199,4145,,,US,,,6.5,false,6.3,4.9,unstable
16.26.154.68,49187,,,AU,Melbourne,,13.3,false,11.1,11.5,unstable
3.127.27.51,22872,,,DE,Frankfurt am Main,,2.5,false,0.0,1.4,unstable
37.128.107.102,4145,,,PL,Warsaw,,3.3,false,0.0,2.9,unstable
15.161.59.54,10005,,,IT,Milan,,12.6,false,6.3,13.4,unstable
194.163.174.78,1086,,,FR,Lauterbourg,,32.4,false,29.4,34.7,unstable
13.235.42.151,31932,,,IN,Mumbai,,12.2,false,16.7,8.8,unstable
13.60.181.61,8050,,,SE,Stockholm,,14.8,false,0.0,6.2,unstable
13.41.196.179,47196,,,GB,City of London,,13.8,false,0.0,9.6,unstable
34.246.183.20,14354,,,IE,Dublin,,12.6,false,5.9,10.6,unstable
13.206.73.237,51776,,,IN,Mumbai,,9.5,false,0.0,7.9,unstable
43.208.134.144,6058,,,TH,Bangkok,,11.3,false,0.0,5.4,unstable
40.192.121.249,7777,,,IN,Hyderabad,,5.6,false,12.5,4.7,unstable
185.93.206.177,8080,,,IT,Modica,,31.9,false,57.1,34.3,unstable
34.207.102.197,22728,,,US,Ashburn,,9.3,false,5.9,9.3,unstable
51.17.154.141,8008,,,IL,Tel Aviv,,14.0,false,6.3,10.1,unstable
43.205.113.210,52794,,,IN,Mumbai,,11.5,false,0.0,13.5,unstable
103.17.150.37,8080,,,BD,,,4.7,false,11.1,8.8,unstable
13.60.181.61,8085,,,SE,Stockholm,,10.3,false,0.0,10.2,unstable
8.220.136.174,8091,,,PH,Manila,,5.8,false,0.0,3.8,unstable
47.121.182.88,80,,,CN,Shenzhen,,8.7,false,0.0,6.1,unstable
43.208.134.144,51271,,,TH,Bangkok,,5.1,false,5.9,5.1,unstable
108.131.109.106,44783,,,IE,Dublin,,14.9,false,23.5,10.1,unstable
43.200.179.23,8082,,,KR,Incheon,,12.2,false,11.1,14.1,unstable
13.60.163.108,8016,,,SE,Stockholm,,13.6,false,17.6,11.1,unstable
51.84.101.19,13077,,,IL,Tel Aviv,,10.7,false,21.1,9.1,unstable
51.49.153.183,24335,,,ES,Zaragoza,,13.3,false,0.0,9.8,unstable
51.92.173.133,38043,,,ES,Zaragoza,,11.1,false,5.9,13.4,unstable
45.198.20.91,3125,,,ID,,,7.8,false,25.0,25.0,unstable
108.136.140.236,42224,,,ID,Jakarta,,13.8,false,11.8,13.6,unstable
8.213.128.6,8123,,,KR,Seoul,,4.2,false,6.3,3.8,unstable
15.160.116.45,28055,,,IT,Milan,,13.3,false,6.3,11.5,unstable
103.173.72.27,1111,,,ID,,,7.6,false,6.3,14.6,unstable
8.221.141.88,8053,,,JP,Tokyo,,5.0,false,6.3,4.7,unstable
160.19.146.87,2022,,,ID,Tasikmalaya,,43.7,false,38.9,46.0,unstable
18.60.247.31,44441,,,IN,Hyderabad,,14.0,false,11.8,8.2,unstable
40.192.121.249,3129,,,IN,Hyderabad,,12.8,false,22.2,12.5,unstable
51.44.97.6,6843,,,FR,Paris,,14.7,false,11.1,14.6,unstable
18.60.247.31,58965,,,IN,Hyderabad,,11.2,false,12.5,11.3,unstable
51.17.154.141,42585,,,IL,Tel Aviv,,13.8,false,11.1,9.0,unstable
54.180.117.151,8077,,,KR,Incheon,,15.9,false,11.8,9.3,unstable
186.116.148.52,8080,,,CO,Cali,,54.0,false,71.4,59.0,flaky
18.188.168.99,36148,,,US,Columbus,,13.1,false,0.0,9.4,unstable
188.243.219.81,1080,,,RU,St Petersburg,,8.2,false,0.0,8.2,unstable
18.231.126.121,43576,,,BR,Sao Paulo,,18.2,false,12.5,21.0,unstable
43.206.240.252,52694,,,JP,Tokyo,,13.3,false,0.0,8.7,unstable
43.208.243.207,12905,,,TH,Bangkok,,15.5,false,11.8,9.9,unstable
8.215.12.103,8091,,,ID,Jakarta,,5.3,false,5.9,2.9,unstable
8.213.128.6,5000,,,KR,Seoul,,5.0,false,6.3,3.2,unstable
16.28.32.67,15303,,,ZA,Cape Town,,14.9,false,0.0,15.7,unstable
13.38.217.179,7058,,,FR,Paris,,14.7,false,5.9,4.9,unstable
181.225.68.73,999,,,CO,Medellin,,31.9,false,42.1,32.1,unstable
108.131.109.106,4274,,,IE,Dublin,,14.5,false,23.5,11.7,unstable
43.208.243.207,49551,,,TH,Bangkok,,12.0,false,6.3,7.9,unstable
51.84.101.19,18566,,,IL,Tel Aviv,,10.8,false,0.0,8.7,unstable
13.51.196.44,2750,,,SE,Stockholm,,12.6,false,6.3,7.5,unstable
45.158.126.105,8080,,,ID,Jakarta,,24.7,false,50.0,29.8,unstable
56.155.73.159,199,,,JP,Osaka,,12.0,false,5.9,8.2,unstable
5.95.121.180,4153,,,IT,Naples,,10.4,false,11.8,12.2,unstable
15.223.237.12,630,,,CA,Montreal,,11.7,false,11.1,11.5,unstable
54.253.183.151,37266,,,AU,Sydney,,9.7,false,11.8,9.3,unstable
18.188.53.175,22056,,,US,Columbus,,13.0,false,5.6,9.0,unstable
13.60.163.108,51869,,,SE,Stockholm,,11.3,false,5.9,10.6,unstable
171.213.149.227,7890,,,CN,Chengdu,,50.3,false,0.0,49.5,unstable
8.130.74.114,8888,,,CN,Beijing,,12.7,false,12.5,8.0,unstable
43.209.173.229,8079,,,TH,Bangkok,,11.4,false,18.8,6.3,unstable
45.74.31.30,38008,,,US,,,14.6,false,0.0,14.6,unstable
91.150.77.57,56921,,,RS,Belgrade,,7.6,false,6.3,7.9,unstable
18.231.214.206,4686,,,BR,Sao Paulo,,19.2,false,22.2,21.3,unstable
40.192.120.123,30055,,,IN,Hyderabad,,8.9,false,6.3,7.1,unstable
38.183.145.65,3125,,,ID,Bekasi,,6.4,false,0.0,10.2,unstable
15.223.237.12,16965,,,CA,Montreal,,11.1,false,6.3,11.5,unstable
35.182.12.78,27693,,,CA,Montreal,,11.3,false,6.3,11.8,unstable
47.92.82.167,8800,,,CN,Beijing,,8.8,false,6.3,5.5,unstable
40.192.121.249,7615,,,IN,Hyderabad,,11.3,false,0.0,11.4,unstable
18.188.168.99,55914,,,US,Columbus,,12.3,false,15.8,15.2,unstable
185.199.199.218,1080,,,GB,,,7.8,false,0.0,5.7,unstable
43.205.125.76,50357,,,IN,Mumbai,,11.8,false,0.0,11.2,unstable
45.74.31.42,41776,,,US,,,5.0,false,0.0,5.0,unstable
43.200.174.95,46461,,,KR,Incheon,,13.8,false,5.9,8.7,unstable
8.213.195.191,3000,,,TH,Bangkok,,6.6,false,6.3,5.2,unstable
43.200.179.23,10198,,,KR,Incheon,,11.5,false,5.6,10.6,unstable
63.181.83.210,26221,,,DE,Frankfurt am Main,,12.1,false,6.3,10.3,unstable
18.142.95.213,49410,,,SG,Singapore,,14.5,false,17.6,11.9,unstable
85.237.39.139,8080,,,RU,Penza,,16.7,false,33.3,19.4,unstable
16.52.81.236,53969,,,CA,Montreal,,13.1,false,11.8,10.6,unstable
43.207.132.28,30336,,,JP,Tokyo,,13.8,false,6.3,13.0,unstable
63.181.83.210,23223,,,DE,Frankfurt am Main,,13.0,false,22.2,11.7,unstable
16.62.123.236,6080,,,CH,Zurich,,11.4,false,11.1,10.1,unstable
54.215.41.74,55314,,,US,San Jose,,11.4,false,6.3,7.4,unstable
202.169.250.148,8111,,,ID,,,22.3,false,0.0,32.5,unstable
35.183.127.162,8503,,,CA,Montreal,,14.1,false,11.8,10.5,unstable
103.76.109.167,443,,,ID,,,17.3,false,23.5,29.6,unstable
13.244.203.188,49324,,,ZA,Cape Town,,10.2,false,0.0,10.5,unstable
51.16.4.39,25178,,,IL,Tel Aviv,,13.0,false,16.7,10.9,unstable
103.247.23.215,8080,,,ID,Bekasi,,11.4,false,36.8,25.1,unstable
51.16.4.39,11373,,,IL,Tel Aviv,,15.1,false,12.5,18.4,unstable
34.246.183.20,37728,,,IE,Dublin,,9.6,false,0.0,8.0,unstable
13.208.238.59,28914,,,JP,Osaka,,10.5,false,11.1,10.5,unstable
54.180.117.151,13990,,,KR,Incheon,,12.9,false,5.9,6.0,unstable
54.253.183.151,32567,,,AU,Sydney,,10.5,false,17.6,9.8,unstable
52.47.115.41,4848,,,FR,Paris,,9.5,false,6.3,8.7,unstable
43.198.209.12,27515,,,HK,Hong Kong,,12.0,false,12.5,11.8,unstable
54.255.249.161,30562,,,SG,Singapore,,11.7,false,17.6,11.0,unstable
103.148.11.73,8090,,,BD,,,9.9,false,17.6,12.0,unstable
103.148.201.74,1089,,,ID,Sukoharjo,,13.3,false,6.3,14.1,unstable
8.215.3.250,9091,,,ID,Jakarta,,7.0,false,6.3,5.5,unstable
43.207.141.180,47642,,,JP,Tokyo,,12.3,false,16.7,9.5,unstable
56.68.116.64,40913,,,MY,Kuala Lumpur,,10.3,false,12.5,10.1,unstable
43.199.29.225,43264,,,HK,Hong Kong,,13.0,false,5.9,10.8,unstable
51.34.28.236,1685,,,CH,Zurich,,13.9,false,0.0,9.3,unstable
16.26.143.154,42666,,,AU,Melbourne,,15.4,false,0.0,8.5,unstable
56.155.73.159,8000,,,JP,Osaka,,7.1,false,6.3,7.1,unstable
16.28.32.67,5555,,,ZA,Cape Town,,6.5,false,5.9,6.5,unstable
15.135.215.62,30144,,,AU,Sydney,,15.3,false,0.0,8.8,unstable
16.26.143.154,46561,,,AU,Melbourne,,8.7,false,12.5,8.4,unstable
43.199.29.225,34588,,,HK,Hong Kong,,12.6,false,11.8,10.4,unstable
13.208.166.217,9907,,,JP,Osaka,,9.7,false,16.7,7.9,unstable
40.177.99.164,8080,,,CA,Calgary,,12.2,false,0.0,11.5,unstable
40.177.99.164,46842,,,CA,Calgary,,12.4,false,11.8,9.0,unstable
13.60.181.61,34880,,,SE,Stockholm,,11.5,false,11.1,9.5,unstable
15.135.215.62,17982,,,AU,Sydney,,7.6,false,5.9,4.9,unstable
8.137.38.48,9999,,,CN,Chengdu,,6.2,false,0.0,6.7,unstable
43.198.209.12,516,,,HK,Hong Kong,,14.3,false,6.3,11.7,unstable
114.130.89.94,1080,,,BD,,,22.0,false,29.4,21.0,unstable
13.60.163.108,46509,,,SE,Stockholm,,13.2,false,0.0,14.4,unstable
54.206.129.120,2015,,,AU,Sydney,,13.6,false,5.9,11.7,unstable
3.19.213.118,47677,,,US,Columbus,,12.0,false,11.8,10.7,unstable
18.162.200.96,8082,,,HK,,,4.9,false,5.9,4.0,unstable
13.244.203.188,33130,,,ZA,Cape Town,,11.2,false,0.0,10.1,unstable
63.181.83.210,78,,,DE,Frankfurt am Main,,11.4,false,0.0,8.7,unstable
43.205.242.234,31094,,,IN,Mumbai,,11.8,false,5.9,13.4,unstable
103.69.106.250,3125,,,ID,Serang,,11.3,false,11.8,10.5,unstable
13.38.217.179,49769,,,FR,Paris,,14.5,false,6.3,6.3,unstable
45.239.48.102,999,,,EC,Quito,,29.1,false,33.3,37.4,unstable
54.79.125.20,28633,,,AU,Sydney,,14.5,false,5.9,8.4,unstable
15.160.132.166,55130,,,IT,Milan,,12.4,false,17.6,12.4,unstable
43.205.113.210,22918,,,IN,Mumbai,,14.6,false,12.5,14.6,unstable
52.47.115.41,2957,,,FR,Paris,,11.8,false,0.0,11.5,unstable
47.121.182.36,443,,,CN,Shenzhen,,6.3,false,5.9,6.0,unstable
43.208.237.116,26414,,,TH,Bangkok,,11.2,false,11.8,7.6,unstable
16.28.32.67,58080,,,ZA,Cape Town,,15.9,false,5.9,13.1,unstable
43.200.174.95,4255,,,KR,Incheon,,9.5,false,16.7,7.4,unstable
34.246.183.20,31744,,,IE,Dublin,,13.2,false,12.5,9.9,unstable
16.28.32.67,54063,,,ZA,Cape Town,,14.5,false,0.0,11.8,unstable
36.92.149.235,8080,,,ID,Tangerang,,36.7,false,76.2,40.7,unstable
18.188.168.99,49339,,,US,Columbus,,13.5,false,0.0,10.1,unstable
15.152.75.215,38304,,,JP,Osaka,,12.6,false,6.3,11.2,unstable
103.1.50.40,3125,,,ID,Malang,,8.3,false,23.5,12.5,unstable
35.182.12.78,25908,,,CA,Montreal,,6.2,false,0.0,5.6,unstable
8.211.195.173,8008,,,GB,London,,7.4,false,0.0,4.9,unstable
43.200.179.23,11786,,,KR,Incheon,,14.3,false,6.3,10.9,unstable
43.205.113.210,24585,,,IN,Mumbai,,12.0,false,0.0,9.5,unstable
47.251.87.74,1080,,,US,,,5.6,false,6.3,5.2,unstable
103.143.196.98,3125,,,ID,,,4.4,false,0.0,5.4,unstable
176.226.189.32,1080,,,RU,Chelyabinsk,,21.6,false,0.0,21.6,unstable
170.81.243.59,999,,,PE,Chiclayo,,14.1,false,33.3,19.1,unstable
103.48.70.27,84,,,IN,,,15.9,false,17.6,17.8,unstable
201.234.186.225,999,,,CO,Bogota,,17.9,false,36.8,28.3,unstable
51.44.97.6,5783,,,FR,Paris,,12.4,false,11.8,14.1,unstable
43.205.113.210,36308,,,IN,Mumbai,,12.0,false,6.3,12.8,unstable
197.248.75.221,8080,,,KE,Nairobi,,4.9,false,0.0,4.6,unstable
13.212.26.15,30861,,,SG,Singapore,,10.8,false,0.0,11.0,unstable
16.26.143.154,44420,,,AU,Melbourne,,13.3,false,5.9,11.0,unstable
40.192.120.123,31703,,,IN,Hyderabad,,12.8,false,6.3,9.9,unstable
194.163.174.78,1087,,,FR,Lauterbourg,,28.6,false,17.6,37.0,unstable
43.200.179.23,32909,,,KR,Incheon,,13.0,false,11.8,15.3,unstable
